participant_id,date,original_filename,trial_number,reaction_time,correct,correct_position,chosen_position,prompt,sample_name,file_1_name,file_2_name,file_3_name,file_4_name,colour_1_stimul,colour_2_stimul,colour_3_stimul,colour_4_stimul,date_parsed,participant_id_original,participant_id_normalized,file_path,stimuli_quantity,colored,nut_quantity,juice_quantity,datetime,mean_reaction_time,percent_correct,omission_percent,experiment_duration,session_id,most_popular_position
Yunt,24.06.2025,24.06.2025 - yunt2.txt,16,1457,0,2th,4,,,c_00399,s_01546,j_01624,y_01346,,,,,2025-06-24,yunt2,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/24.06.2025/24.06.2025 - yunt2.txt,4.0,,1.0,0.0,24.06.2025 11:53:38,1549.0,30.0,2.0,"10 min, 8 sec",42,2
Yunt,24.06.2025,24.06.2025 - yunt2.txt,17,1091,0,3th,2,,,c_01274,f_01583,j_00085,m_01549,,,,,2025-06-24,yunt2,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/24.06.2025/24.06.2025 - yunt2.txt,4.0,,1.0,0.0,24.06.2025 11:53:38,1549.0,30.0,2.0,"10 min, 8 sec",42,2
Yunt,24.06.2025,24.06.2025 - yunt2.txt,18,1354,0,1th,3,,,s_00305,j_01425,c_00462,m_01735,,,,,2025-06-24,yunt2,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/24.06.2025/24.06.2025 - yunt2.txt,4.0,,1.0,0.0,24.06.2025 11:53:38,1549.0,30.0,2.0,"10 min, 8 sec",42,2
Yunt,24.06.2025,24.06.2025 - yunt2.txt,19,1425,0,4th,2,,,y_01195,f_01192,j_01280,m_00683,,,,,2025-06-24,yunt2,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/24.06.2025/24.06.2025 - yunt2.txt,4.0,,1.0,0.0,24.06.2025 11:53:38,1549.0,30.0,2.0,"10 min, 8 sec",42,2
Yunt,24.06.2025,24.06.2025 - yunt2.txt,20,1586,0,4th,2,,,s_01265,j_00380,c_01029,y_00271,,,,,2025-06-24,yunt2,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/24.06.2025/24.06.2025 - yunt2.txt,4.0,,1.0,0.0,24.06.2025 11:53:38,1549.0,30.0,2.0,"10 min, 8 sec",42,2
Yunt,24.06.2025,24.06.2025 - yunt2.txt,21,1670,0,3th,2,,,m_00984,y_00446,s_00233,f_00028,,,,,2025-06-24,yunt2,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/24.06.2025/24.06.2025 - yunt2.txt,4.0,,1.0,0.0,24.06.2025 11:53:38,1549.0,30.0,2.0,"10 min, 8 sec",42,2
Yunt,24.06.2025,24.06.2025 - yunt2.txt,22,1178,1,3th,3,,,f_01731,j_01742,s_01072,m_01502,,,,,2025-06-24,yunt2,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/24.06.2025/24.06.2025 - yunt2.txt,4.0,,1.0,0.0,24.06.2025 11:53:38,1549.0,30.0,2.0,"10 min, 8 sec",42,2
Yunt,24.06.2025,24.06.2025 - yunt2.txt,23,1190,0,2th,3,,,s_00745,y_01284,j_00065,f_01441,,,,,2025-06-24,yunt2,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/24.06.2025/24.06.2025 - yunt2.txt,4.0,,1.0,0.0,24.06.2025 11:53:38,1549.0,30.0,2.0,"10 min, 8 sec",42,2
Yunt,24.06.2025,24.06.2025 - yunt2.txt,24,1471,0,1th,3,,,f_00896,m_00669,c_00298,s_01691,,,,,2025-06-24,yunt2,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/24.06.2025/24.06.2025 - yunt2.txt,4.0,,1.0,0.0,24.06.2025 11:53:38,1549.0,30.0,2.0,"10 min, 8 sec",42,2
Yunt,24.06.2025,24.06.2025 - yunt2.txt,25,1282,0,2th,3,,,m_00164,c_00326,s_00816,f_01123,,,,,2025-06-24,yunt2,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/24.06.2025/24.06.2025 - yunt2.txt,4.0,,1.0,0.0,24.06.2025 11:53:38,1549.0,30.0,2.0,"10 min, 8 sec",42,2
Yunt,24.06.2025,24.06.2025 - yunt2.txt,26,1453,0,3th,1,,,y_01212,j_00615,f_00144,s_00922,,,,,2025-06-24,yunt2,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/24.06.2025/24.06.2025 - yunt2.txt,4.0,,1.0,0.0,24.06.2025 11:53:38,1549.0,30.0,2.0,"10 min, 8 sec",42,2
Yunt,24.06.2025,24.06.2025 - yunt2.txt,27,3566,0,4th,2,,,j_01716,y_00503,m_00602,s_00945,,,,,2025-06-24,yunt2,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/24.06.2025/24.06.2025 - yunt2.txt,4.0,,1.0,0.0,24.06.2025 11:53:38,1549.0,30.0,2.0,"10 min, 8 sec",42,2
Yunt,24.06.2025,24.06.2025 - yunt2.txt,28,2018,0,1th,2,,,j_01246,s_01224,c_00833,y_00235,,,,,2025-06-24,yunt2,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/24.06.2025/24.06.2025 - yunt2.txt,4.0,,1.0,0.0,24.06.2025 11:53:38,1549.0,30.0,2.0,"10 min, 8 sec",42,2
Yunt,24.06.2025,24.06.2025 - yunt2.txt,29,1565,0,4th,2,,,j_01624,y_01038,c_01713,s_01753,,,,,2025-06-24,yunt2,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/24.06.2025/24.06.2025 - yunt2.txt,4.0,,1.0,0.0,24.06.2025 11:53:38,1549.0,30.0,2.0,"10 min, 8 sec",42,2
Yunt,24.06.2025,24.06.2025 - yunt2.txt,30,1393,0,3th,2,,,s_01313,c_01597,f_01415,y_01333,,,,,2025-06-24,yunt2,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/24.06.2025/24.06.2025 - yunt2.txt,4.0,,1.0,0.0,24.06.2025 11:53:38,1549.0,30.0,2.0,"10 min, 8 sec",42,2
Yunt,24.06.2025,24.06.2025 - yunt2.txt,31,1370,0,3th,2,,,m_00511,y_00383,f_00804,c_00822,,,,,2025-06-24,yunt2,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/24.06.2025/24.06.2025 - yunt2.txt,4.0,,1.0,0.0,24.06.2025 11:53:38,1549.0,30.0,2.0,"10 min, 8 sec",42,2
Yunt,24.06.2025,24.06.2025 - yunt2.txt,32,1839,1,1th,1,,,c_01361,m_00821,f_00839,y_00527,,,,,2025-06-24,yunt2,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/24.06.2025/24.06.2025 - yunt2.txt,4.0,,1.0,0.0,24.06.2025 11:53:38,1549.0,30.0,2.0,"10 min, 8 sec",42,2
Yunt,24.06.2025,24.06.2025 - yunt2.txt,33,2355,1,2th,2,,,m_00895,y_01390,c_00519,f_00939,,,,,2025-06-24,yunt2,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/24.06.2025/24.06.2025 - yunt2.txt,4.0,,1.0,0.0,24.06.2025 11:53:38,1549.0,30.0,2.0,"10 min, 8 sec",42,2
Yunt,24.06.2025,24.06.2025 - yunt2.txt,34,1167,1,3th,3,,,j_01365,f_01706,m_00860,y_00369,,,,,2025-06-24,yunt2,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/24.06.2025/24.06.2025 - yunt2.txt,4.0,,1.0,0.0,24.06.2025 11:53:38,1549.0,30.0,2.0,"10 min, 8 sec",42,2
Yunt,24.06.2025,24.06.2025 - yunt2.txt,35,2122,0,3th,2,,,s_00303,j_01112,c_00112,f_01229,,,,,2025-06-24,yunt2,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/24.06.2025/24.06.2025 - yunt2.txt,4.0,,1.0,0.0,24.06.2025 11:53:38,1549.0,30.0,2.0,"10 min, 8 sec",42,2
Yunt,24.06.2025,24.06.2025 - yunt2.txt,36,1391,0,4th,1,,,m_01140,c_00127,j_00257,f_01322,,,,,2025-06-24,yunt2,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/24.06.2025/24.06.2025 - yunt2.txt,4.0,,1.0,0.0,24.06.2025 11:53:38,1549.0,30.0,2.0,"10 min, 8 sec",42,2
Yunt,24.06.2025,24.06.2025 - yunt2.txt,37,1105,0,4th,2,,,j_00451,y_01631,f_01618,s_01658,,,,,2025-06-24,yunt2,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/24.06.2025/24.06.2025 - yunt2.txt,4.0,,1.0,0.0,24.06.2025 11:53:38,1549.0,30.0,2.0,"10 min, 8 sec",42,2
Yunt,24.06.2025,24.06.2025 - yunt2.txt,38,1279,1,2th,2,,,j_00756,f_00345,s_00378,c_00368,,,,,2025-06-24,yunt2,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/24.06.2025/24.06.2025 - yunt2.txt,4.0,,1.0,0.0,24.06.2025 11:53:38,1549.0,30.0,2.0,"10 min, 8 sec",42,2
Yunt,24.06.2025,24.06.2025 - yunt2.txt,39,1550,0,1th,3,,,j_00711,f_01283,m_00612,y_00829,,,,,2025-06-24,yunt2,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/24.06.2025/24.06.2025 - yunt2.txt,4.0,,1.0,0.0,24.06.2025 11:53:38,1549.0,30.0,2.0,"10 min, 8 sec",42,2
Yunt,24.06.2025,24.06.2025 - yunt2.txt,40,1919,0,2th,3,,,j_01611,y_01122,f_01362,m_00895,,,,,2025-06-24,yunt2,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/24.06.2025/24.06.2025 - yunt2.txt,4.0,,1.0,0.0,24.06.2025 11:53:38,1549.0,30.0,2.0,"10 min, 8 sec",42,2
Yunt,24.06.2025,24.06.2025 - yunt2.txt,41,2007,1,2th,2,,,s_01464,f_00076,y_00051,j_01656,,,,,2025-06-24,yunt2,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/24.06.2025/24.06.2025 - yunt2.txt,4.0,,1.0,0.0,24.06.2025 11:53:38,1549.0,30.0,2.0,"10 min, 8 sec",42,2
Yunt,24.06.2025,24.06.2025 - yunt2.txt,42,2265,1,2th,2,,,s_00706,y_01694,j_00671,m_01718,,,,,2025-06-24,yunt2,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/24.06.2025/24.06.2025 - yunt2.txt,4.0,,1.0,0.0,24.06.2025 11:53:38,1549.0,30.0,2.0,"10 min, 8 sec",42,2
Yunt,24.06.2025,24.06.2025 - yunt2.txt,43,1243,1,2th,2,,,c_00179,y_01345,m_01450,j_00202,,,,,2025-06-24,yunt2,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/24.06.2025/24.06.2025 - yunt2.txt,4.0,,1.0,0.0,24.06.2025 11:53:38,1549.0,30.0,2.0,"10 min, 8 sec",42,2
Yunt,24.06.2025,24.06.2025 - yunt2.txt,45,1191,0,1th,3,,,f_00127,m_01283,s_00371,c_01530,,,,,2025-06-24,yunt2,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/24.06.2025/24.06.2025 - yunt2.txt,4.0,,1.0,0.0,24.06.2025 11:53:38,1549.0,30.0,2.0,"10 min, 8 sec",42,2
Yunt,24.06.2025,24.06.2025 - yunt2.txt,46,1355,0,3th,1,,,y_01004,c_00982,m_01571,s_00550,,,,,2025-06-24,yunt2,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/24.06.2025/24.06.2025 - yunt2.txt,4.0,,1.0,0.0,24.06.2025 11:53:38,1549.0,30.0,2.0,"10 min, 8 sec",42,2
Yunt,24.06.2025,24.06.2025 - yunt2.txt,47,1283,1,1th,1,,,m_01013,f_00152,y_00228,s_00082,,,,,2025-06-24,yunt2,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/24.06.2025/24.06.2025 - yunt2.txt,4.0,,1.0,0.0,24.06.2025 11:53:38,1549.0,30.0,2.0,"10 min, 8 sec",42,2
Yunt,24.06.2025,24.06.2025 - yunt2.txt,48,1430,1,2th,2,,,y_01094,m_00031,j_00558,f_00982,,,,,2025-06-24,yunt2,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/24.06.2025/24.06.2025 - yunt2.txt,4.0,,1.0,0.0,24.06.2025 11:53:38,1549.0,30.0,2.0,"10 min, 8 sec",42,2
Yunt,24.06.2025,24.06.2025 - yunt2.txt,49,1045,0,2th,1,,,c_01550,f_01017,m_01565,y_01064,,,,,2025-06-24,yunt2,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/24.06.2025/24.06.2025 - yunt2.txt,4.0,,1.0,0.0,24.06.2025 11:53:38,1549.0,30.0,2.0,"10 min, 8 sec",42,2
Yunt,24.06.2025,24.06.2025 - yunt2.txt,50,1568,0,3th,2,,,m_00956,f_00424,y_01642,j_00776,,,,,2025-06-24,yunt2,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/24.06.2025/24.06.2025 - yunt2.txt,4.0,,1.0,0.0,24.06.2025 11:53:38,1549.0,30.0,2.0,"10 min, 8 sec",42,2
Yunt,25.06.2025,25.06.2025 - Unt.txt,1,1558,1,2th,2,,,j_00796,y_01654,f_00383,m_01197,,,,,2025-06-25,Unt,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/25.06.2025/25.06.2025 - Unt.txt,4.0,,1.0,0.0,25.06.2025 12:03:25,1495.0,23.0,6.0,"9 min, 44 sec",43,2
Yunt,25.06.2025,25.06.2025 - Unt.txt,2,1141,0,1th,3,,,c_00285,f_00550,s_01421,j_01281,,,,,2025-06-25,Unt,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/25.06.2025/25.06.2025 - Unt.txt,4.0,,1.0,0.0,25.06.2025 12:03:25,1495.0,23.0,6.0,"9 min, 44 sec",43,2
Yunt,25.06.2025,25.06.2025 - Unt.txt,3,1169,1,2th,2,,,j_01313,y_00640,c_00759,f_01730,,,,,2025-06-25,Unt,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/25.06.2025/25.06.2025 - Unt.txt,4.0,,1.0,0.0,25.06.2025 12:03:25,1495.0,23.0,6.0,"9 min, 44 sec",43,2
Yunt,25.06.2025,25.06.2025 - Unt.txt,4,875,0,4th,2,,,s_00235,c_00304,m_01236,j_00089,,,,,2025-06-25,Unt,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/25.06.2025/25.06.2025 - Unt.txt,4.0,,1.0,0.0,25.06.2025 12:03:25,1495.0,23.0,6.0,"9 min, 44 sec",43,2
Yunt,25.06.2025,25.06.2025 - Unt.txt,5,1493,0,2th,3,,,c_01271,y_01192,j_00640,m_00023,,,,,2025-06-25,Unt,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/25.06.2025/25.06.2025 - Unt.txt,4.0,,1.0,0.0,25.06.2025 12:03:25,1495.0,23.0,6.0,"9 min, 44 sec",43,2
Yunt,25.06.2025,25.06.2025 - Unt.txt,6,1113,1,3th,3,,,j_01781,y_00657,s_00106,m_01789,,,,,2025-06-25,Unt,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/25.06.2025/25.06.2025 - Unt.txt,4.0,,1.0,0.0,25.06.2025 12:03:25,1495.0,23.0,6.0,"9 min, 44 sec",43,2
Yunt,25.06.2025,25.06.2025 - Unt.txt,7,1172,0,2th,3,,,f_01082,j_00690,m_01665,c_01297,,,,,2025-06-25,Unt,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/25.06.2025/25.06.2025 - Unt.txt,4.0,,1.0,0.0,25.06.2025 12:03:25,1495.0,23.0,6.0,"9 min, 44 sec",43,2
Yunt,25.06.2025,25.06.2025 - Unt.txt,8,1400,0,2th,3,,,j_01231,m_01199,c_00453,s_00664,,,,,2025-06-25,Unt,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/25.06.2025/25.06.2025 - Unt.txt,4.0,,1.0,0.0,25.06.2025 12:03:25,1495.0,23.0,6.0,"9 min, 44 sec",43,2
Yunt,25.06.2025,25.06.2025 - Unt.txt,9,3309,0,2th,3,,,f_01137,m_01177,y_00085,s_00780,,,,,2025-06-25,Unt,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/25.06.2025/25.06.2025 - Unt.txt,4.0,,1.0,0.0,25.06.2025 12:03:25,1495.0,23.0,6.0,"9 min, 44 sec",43,2
Yunt,25.06.2025,25.06.2025 - Unt.txt,10,1257,0,4th,2,,,m_01187,c_01065,y_00114,s_01288,,,,,2025-06-25,Unt,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/25.06.2025/25.06.2025 - Unt.txt,4.0,,1.0,0.0,25.06.2025 12:03:25,1495.0,23.0,6.0,"9 min, 44 sec",43,2
Yunt,25.06.2025,25.06.2025 - Unt.txt,11,1154,0,4th,2,,,c_00434,m_00914,j_01712,y_01012,,,,,2025-06-25,Unt,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/25.06.2025/25.06.2025 - Unt.txt,4.0,,1.0,0.0,25.06.2025 12:03:25,1495.0,23.0,6.0,"9 min, 44 sec",43,2
Yunt,25.06.2025,25.06.2025 - Unt.txt,13,1113,0,4th,2,,,c_00181,f_01524,j_01322,m_00143,,,,,2025-06-25,Unt,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/25.06.2025/25.06.2025 - Unt.txt,4.0,,1.0,0.0,25.06.2025 12:03:25,1495.0,23.0,6.0,"9 min, 44 sec",43,2
Yunt,25.06.2025,25.06.2025 - Unt.txt,14,1163,0,1th,2,,,m_00937,s_00854,j_01040,f_00140,,,,,2025-06-25,Unt,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/25.06.2025/25.06.2025 - Unt.txt,4.0,,1.0,0.0,25.06.2025 12:03:25,1495.0,23.0,6.0,"9 min, 44 sec",43,2
Yunt,25.06.2025,25.06.2025 - Unt.txt,16,1377,0,1th,2,,,c_00685,y_00125,m_00050,j_00115,,,,,2025-06-25,Unt,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/25.06.2025/25.06.2025 - Unt.txt,4.0,,1.0,0.0,25.06.2025 12:03:25,1495.0,23.0,6.0,"9 min, 44 sec",43,2
Yunt,25.06.2025,25.06.2025 - Unt.txt,17,1186,0,4th,2,,,m_00187,f_00095,j_00594,y_00859,,,,,2025-06-25,Unt,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/25.06.2025/25.06.2025 - Unt.txt,4.0,,1.0,0.0,25.06.2025 12:03:25,1495.0,23.0,6.0,"9 min, 44 sec",43,2
Yunt,25.06.2025,25.06.2025 - Unt.txt,18,1293,0,3th,2,,,j_00219,y_00457,f_00702,m_00207,,,,,2025-06-25,Unt,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/25.06.2025/25.06.2025 - Unt.txt,4.0,,1.0,0.0,25.06.2025 12:03:25,1495.0,23.0,6.0,"9 min, 44 sec",43,2
Yunt,25.06.2025,25.06.2025 - Unt.txt,19,1454,0,1th,2,,,j_01078,y_01153,s_01389,c_00867,,,,,2025-06-25,Unt,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/25.06.2025/25.06.2025 - Unt.txt,4.0,,1.0,0.0,25.06.2025 12:03:25,1495.0,23.0,6.0,"9 min, 44 sec",43,2
Yunt,25.06.2025,25.06.2025 - Unt.txt,20,1186,0,1th,2,,,m_00746,j_00894,s_00810,c_00687,,,,,2025-06-25,Unt,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/25.06.2025/25.06.2025 - Unt.txt,4.0,,1.0,0.0,25.06.2025 12:03:25,1495.0,23.0,6.0,"9 min, 44 sec",43,2
Yunt,25.06.2025,25.06.2025 - Unt.txt,21,1179,0,4th,3,,,c_01216,j_00594,f_01116,y_01508,,,,,2025-06-25,Unt,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/25.06.2025/25.06.2025 - Unt.txt,4.0,,1.0,0.0,25.06.2025 12:03:25,1495.0,23.0,6.0,"9 min, 44 sec",43,2
Yunt,25.06.2025,25.06.2025 - Unt.txt,22,1947,0,4th,3,,,f_01677,j_00310,c_01528,s_00284,,,,,2025-06-25,Unt,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/25.06.2025/25.06.2025 - Unt.txt,4.0,,1.0,0.0,25.06.2025 12:03:25,1495.0,23.0,6.0,"9 min, 44 sec",43,2
Yunt,25.06.2025,25.06.2025 - Unt.txt,23,1710,0,3th,1,,,y_00137,m_01746,f_01032,c_00794,,,,,2025-06-25,Unt,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/25.06.2025/25.06.2025 - Unt.txt,4.0,,1.0,0.0,25.06.2025 12:03:25,1495.0,23.0,6.0,"9 min, 44 sec",43,2
Yunt,25.06.2025,25.06.2025 - Unt.txt,24,1675,1,2th,2,,,m_00950,c_00519,y_00603,j_00309,,,,,2025-06-25,Unt,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/25.06.2025/25.06.2025 - Unt.txt,4.0,,1.0,0.0,25.06.2025 12:03:25,1495.0,23.0,6.0,"9 min, 44 sec",43,2
Yunt,25.06.2025,25.06.2025 - Unt.txt,26,1477,0,4th,2,,,s_01602,y_00416,j_00853,f_01525,,,,,2025-06-25,Unt,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/25.06.2025/25.06.2025 - Unt.txt,4.0,,1.0,0.0,25.06.2025 12:03:25,1495.0,23.0,6.0,"9 min, 44 sec",43,2
Yunt,25.06.2025,25.06.2025 - Unt.txt,27,1123,0,4th,3,,,f_00822,s_01116,y_00865,m_01584,,,,,2025-06-25,Unt,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/25.06.2025/25.06.2025 - Unt.txt,4.0,,1.0,0.0,25.06.2025 12:03:25,1495.0,23.0,6.0,"9 min, 44 sec",43,2
Yunt,25.06.2025,25.06.2025 - Unt.txt,28,1531,0,4th,3,,,f_01265,s_00173,c_01195,m_00655,,,,,2025-06-25,Unt,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/25.06.2025/25.06.2025 - Unt.txt,4.0,,1.0,0.0,25.06.2025 12:03:25,1495.0,23.0,6.0,"9 min, 44 sec",43,2
Yunt,25.06.2025,25.06.2025 - Unt.txt,29,1673,0,1th,2,,,c_01384,f_01229,m_00180,s_00091,,,,,2025-06-25,Unt,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/25.06.2025/25.06.2025 - Unt.txt,4.0,,1.0,0.0,25.06.2025 12:03:25,1495.0,23.0,6.0,"9 min, 44 sec",43,2
Yunt,25.06.2025,25.06.2025 - Unt.txt,30,1752,0,4th,2,,,f_00810,m_00343,s_00238,j_01677,,,,,2025-06-25,Unt,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/25.06.2025/25.06.2025 - Unt.txt,4.0,,1.0,0.0,25.06.2025 12:03:25,1495.0,23.0,6.0,"9 min, 44 sec",43,2
Yunt,25.06.2025,25.06.2025 - Unt.txt,31,1419,1,3th,3,,,y_00368,j_00311,f_00722,s_00274,,,,,2025-06-25,Unt,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/25.06.2025/25.06.2025 - Unt.txt,4.0,,1.0,0.0,25.06.2025 12:03:25,1495.0,23.0,6.0,"9 min, 44 sec",43,2
Yunt,25.06.2025,25.06.2025 - Unt.txt,32,2171,1,3th,3,,,c_01225,y_01709,s_01057,m_00560,,,,,2025-06-25,Unt,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/25.06.2025/25.06.2025 - Unt.txt,4.0,,1.0,0.0,25.06.2025 12:03:25,1495.0,23.0,6.0,"9 min, 44 sec",43,2
Yunt,25.06.2025,25.06.2025 - Unt.txt,33,1054,0,3th,1,,,s_00550,m_01080,y_00004,f_00949,,,,,2025-06-25,Unt,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/25.06.2025/25.06.2025 - Unt.txt,4.0,,1.0,0.0,25.06.2025 12:03:25,1495.0,23.0,6.0,"9 min, 44 sec",43,2
Yunt,25.06.2025,25.06.2025 - Unt.txt,34,1328,1,3th,3,,,m_00069,j_01726,y_00885,f_00801,,,,,2025-06-25,Unt,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/25.06.2025/25.06.2025 - Unt.txt,4.0,,1.0,0.0,25.06.2025 12:03:25,1495.0,23.0,6.0,"9 min, 44 sec",43,2
Yunt,25.06.2025,25.06.2025 - Unt.txt,35,1106,1,3th,3,,,y_01542,m_01391,c_00686,j_00562,,,,,2025-06-25,Unt,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/25.06.2025/25.06.2025 - Unt.txt,4.0,,1.0,0.0,25.06.2025 12:03:25,1495.0,23.0,6.0,"9 min, 44 sec",43,2
Yunt,25.06.2025,25.06.2025 - Unt.txt,36,3372,1,3th,3,,,y_01246,f_01744,c_00819,j_01765,,,,,2025-06-25,Unt,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/25.06.2025/25.06.2025 - Unt.txt,4.0,,1.0,0.0,25.06.2025 12:03:25,1495.0,23.0,6.0,"9 min, 44 sec",43,2
Yunt,25.06.2025,25.06.2025 - Unt.txt,37,1455,0,1th,2,,,j_00552,s_00378,f_01210,c_01521,,,,,2025-06-25,Unt,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/25.06.2025/25.06.2025 - Unt.txt,4.0,,1.0,0.0,25.06.2025 12:03:25,1495.0,23.0,6.0,"9 min, 44 sec",43,2
Yunt,25.06.2025,25.06.2025 - Unt.txt,38,1601,1,2th,2,,,m_00340,f_00512,j_01300,s_00521,,,,,2025-06-25,Unt,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/25.06.2025/25.06.2025 - Unt.txt,4.0,,1.0,0.0,25.06.2025 12:03:25,1495.0,23.0,6.0,"9 min, 44 sec",43,2
Yunt,25.06.2025,25.06.2025 - Unt.txt,39,1473,0,3th,2,,,c_01360,j_00949,m_00517,y_01292,,,,,2025-06-25,Unt,Yunt,/content/drive/MyDrive/Pavlov/Макаки учатся/Experiment Data/Data/25.06.2025/25.06.2025 - Unt.txt,4.0,,1.0,0.0,25.06.2025 12:03:25,1495.0,23.0,6.0,"9 min, 44 sec",43,2
